heroId1,heroId2,winsAverage,synergy,matchCount
3,19,0.52125,0.07775,3033
3,20,0.4785,-0.9465,3055
3,21,0.6014999999999999,1.9982499999999999,1392
3,22,0.503,0.30150000000000005,5132
3,23,0.53775,1.947,937
3,25,0.501,1.309,7802
3,26,0.52125,0.62425,8264
3,27,0.465,-1.495,3691
3,28,0.487,-2.69875,1272
3,29,0.4815,-0.16350000000000003,3171
3,30,0.51475,0.9355,5102
3,31,0.46499999999999997,0.99875,8044
3,32,0.50175,-0.8525,986
3,33,0.50175,1.6902499999999998,815
3,34,0.515,0.77775,850
3,35,0.5205,-0.85775,5051
3,36,0.47575,-2.06175,3011
3,37,0.4935,0.07600000000000001,2161
3,38,0.48875,-2.488,1602
3,39,0.522,0.24100000000000002,4457
3,40,0.5095000000000001,-0.839,2661
3,41,0.57075,1.09525,1167
3,42,0.49125,0.18274999999999997,2618
3,43,0.5055000000000001,-0.1377500000000001,709
3,44,0.53025,2.54125,6291
3,45,0.50525,0.2945,1426
3,46,0.55575,1.0475,1610
3,47,0.51625,1.6389999999999998,1499
3,48,0.57975,1.983,780
3,49,0.5185,0.05374999999999998,3036
3,50,0.52975,0.6192500000000001,2061
3,51,0.4605,-1.65675,3434
3,52,0.5222500000000001,1.59275,706
3,53,0.5407500000000001,0.03849999999999998,1670
3,54,0.468,0.25075000000000003,3319
3,55,0.516,0.26125,364
3,56,0.4945,0.7522500000000001,756
3,57,0.46925,-3.4370000000000003,380
3,58,0.54225,-0.45925000000000016,507
3,59,0.503,0.27349999999999997,1513
3,60,0.4865,1.6887500000000002,3180
3,61,0.5075000000000001,4.67775,940
3,62,0.4905,0.7855,2335
3,63,0.51475,-0.20625000000000002,1382
3,64,0.51525,0.029749999999999964,3606
3,65,0.52525,-3.29375,519
3,66,0.574,3.8412499999999996,142
3,67,0.4725,-2.7625,6124
3,68,0.50625,0.56775,1794
3,69,0.54175,0.9065,1732
3,70,0.48324999999999996,-2.07325,3364
3,71,0.497,-0.4425,3459
3,72,0.52775,0.61175,2013
3,73,0.49975,0.495,2895
3,74,0.5135000000000001,0.40025,4909
3,75,0.4615,-2.5935,3418
3,76,0.49025,-0.24450000000000005,2085
3,77,0.495,-0.07899999999999996,1604
3,78,0.51475,2.5454999999999997,321
3,79,0.49775,-0.9652499999999999,1665
3,80,0.42975,-2.79,718
3,81,0.4565,-5.53425,760
3,82,0.43375,-4.3572500000000005,532
3,83,0.5075000000000001,-1.47675,753
3,84,0.492,-0.19700000000000006,5173
3,85,0.48975,0.37325,2224
3,86,0.5285,-0.81725,6576
3,87,0.4975,-0.492,2334
3,88,0.50325,0.4385,4010
3,89,0.501,-5.8927499999999995,183
3,90,0.5165,0.9369999999999999,588
3,91,0.48150000000000004,0.5302499999999999,1096
3,92,0.46375,0.86275,764
3,93,0.48775,-3.51225,3240
